invoice_id,invoice_number,customer_id,invoice_date,due_date,subtotal_amount,discount_code,discount_amount,tax_amount,total_amount,payment_status,payment_method,payment_date,currency,region,store_id,channel,created_by
INV-1000814,NUM-2000814,1191,2024-08-09,2024-10-08,176163.23,EOSS925,22456.4,27667.23,181374.06,OVERDUE,UPI,,INR,INDIA SOUTH,5091,IN_STORE,etl_user
INV-1000815,NUM-2000815,2666,2026-02-17,2026-04-03,18973.53,,0.0,3415.24,22388.77,PENDING,CHEQUE,,INR,INDIA CENTRAL,5075,MOBILE_APP,etl_user
INV-1000816,NUM-2000816,1208,2024-09-17,2024-10-17,178222.65,,0.0,32080.08,210302.73,PAID,IMPS,2024-09-28,INR,INDIA NORTH EAST,5007,PHONE,etl_user
INV-1000817,NUM-2000817,1981,2025-04-20,2025-06-04,102431.16,,0.0,18437.61,120868.77,PAID,CREDIT_CARD,2025-05-26,INR,INDIA SOUTH,5047,B2B,etl_user
INV-1000818,NUM-2000818,2230,2024-09-26,2024-11-10,206514.4,,0.0,37172.59,243686.99,PAID,CREDIT_CARD,2024-11-08,INR,INDIA WEST,5067,ONLINE,etl_user
INV-1000819,NUM-2000819,2195,2025-04-04,2025-06-03,46497.25,,0.0,8369.5,54866.75,CANCELLED,CREDIT_CARD,,INR,INDIA NORTH,5149,B2B,etl_user
INV-1000820,NUM-2000820,2582,2025-10-30,2025-11-29,83388.41,,0.0,15009.91,98398.32,PAID,IMPS,2025-12-13,INR,INDIA WEST,5072,IN_STORE,etl_user
INV-1000821,NUM-2000821,2357,2025-08-31,2025-10-30,166452.38,MEGA283,39115.96,22920.56,150256.98,OVERDUE,NEFT,,INR,INDIA NORTH EAST,5189,MOBILE_APP,etl_user
INV-1000822,NUM-2000822,2185,2024-02-18,2024-04-18,41729.18,,0.0,7511.25,49240.43,PAID,IMPS,2024-03-11,INR,INDIA WEST,5160,IN_STORE,etl_user
INV-1000823,NUM-2000823,2142,2024-06-28,2024-07-28,136944.04,,0.0,24649.93,161593.97,PAID,CASH,2024-08-07,INR,INDIA EAST,5033,PHONE,etl_user
INV-1000824,NUM-2000824,1433,2025-07-03,2025-09-01,165811.65,,0.0,29846.1,195657.75,PAID,CHEQUE,2025-07-28,INR,INDIA WEST,5138,MOBILE_APP,etl_user
INV-1000825,NUM-2000825,2935,2024-05-31,2024-06-30,248143.69,REPUBLIC428,22265.94,40657.99,266535.74,OVERDUE,CASH,,INR,INDIA WEST,5121,MOBILE_APP,etl_user
INV-1000826,NUM-2000826,2847,2026-04-30,2026-06-14,181879.72,,0.0,32738.35,214618.07,PAID,DEMAND_DRAFT,2026-05-23,INR,INDIA WEST,5090,PHONE,etl_user
INV-1000827,NUM-2000827,1686,2024-03-27,2024-04-26,122594.67,,0.0,22067.04,144661.71,PAID,NEFT,2024-03-28,INR,INDIA EXPORTS,5103,IN_STORE,etl_user
INV-1000828,NUM-2000828,2723,2026-03-18,2026-04-17,55373.92,,0.0,9967.31,65341.23,PAID,CREDIT_CARD,2026-04-01,INR,INDIA EXPORTS,5199,IN_STORE,etl_user
INV-1000829,NUM-2000829,2757,2025-08-24,2025-10-08,180007.21,,0.0,32401.3,212408.51,PAID,UPI,2025-09-13,INR,INDIA NORTH,5183,ONLINE,etl_user
INV-1000830,NUM-2000830,2223,2026-02-08,2026-04-09,100947.7,,0.0,18170.59,119118.29,PAID,RTGS,2026-02-28,INR,INDIA NORTH EAST,5087,PHONE,etl_user
INV-1000831,NUM-2000831,2013,2024-03-21,2024-05-20,144495.96,WEEKEND475,17083.22,22934.29,150347.03,PAID,UPI,2024-04-07,INR,INDIA EAST,5132,B2B,etl_user
INV-1000832,NUM-2000832,1196,2024-10-15,2024-10-30,55566.03,,0.0,10001.89,65567.92,PAID,CREDIT_CARD,2024-10-18,INR,INDIA WEST,5160,B2B,etl_user
INV-1000833,NUM-2000833,2929,2026-04-17,2026-06-01,149793.0,,0.0,26962.74,176755.74,PAID,NEFT,2026-05-27,INR,INDIA NORTH,5171,PHONE,etl_user
INV-1000834,NUM-2000834,2004,2024-01-01,2024-01-16,70278.69,,0.0,12650.16,82928.85,PENDING,UPI,,INR,INDIA SOUTH,5193,MOBILE_APP,etl_user
INV-1000835,NUM-2000835,2813,2025-09-07,2025-10-22,129213.69,,0.0,23258.46,152472.15,PAID,IMPS,2025-10-15,INR,INDIA NORTH,5065,PHONE,etl_user
INV-1000836,NUM-2000836,1807,2026-02-19,2026-04-20,174331.32,,0.0,31379.64,205710.96,PAID,CASH,2026-03-17,INR,INDIA EAST,5001,ONLINE,etl_user
INV-1000837,NUM-2000837,2506,2024-11-24,2024-12-09,64055.9,,0.0,11530.06,75585.96,PAID,CREDIT_CARD,2024-12-17,INR,INDIA EXPORTS,5139,B2B,etl_user
INV-1000838,NUM-2000838,1518,2024-11-25,2024-12-25,17278.45,EOSS763,2864.46,2594.52,17008.51,PENDING,UPI,,INR,INDIA CENTRAL,5073,MOBILE_APP,etl_user
INV-1000839,NUM-2000839,2127,2025-09-03,2025-11-02,67261.73,,0.0,12107.11,79368.84,PAID,CASH,2025-10-03,INR,INDIA EAST,5060,PHONE,etl_user
INV-1000840,NUM-2000840,2812,2025-04-13,2025-05-28,89534.66,,0.0,16116.24,105650.9,PAID,CHEQUE,2025-05-01,INR,INDIA WEST,5059,MOBILE_APP,etl_user
INV-1000841,NUM-2000841,1085,2025-08-15,2025-09-29,83961.07,,0.0,15112.99,99074.06,REFUNDED,CREDIT_CARD,2025-08-24,INR,INDIA SOUTH,5049,MOBILE_APP,etl_user
INV-1000842,NUM-2000842,1434,2024-10-31,2024-12-15,56739.58,DIWALI192,12187.26,8019.42,52571.74,OVERDUE,NEFT,,INR,INDIA NORTH,5099,B2B,etl_user
INV-1000843,NUM-2000843,2856,2025-11-10,2025-12-10,99865.33,,0.0,17975.76,117841.09,PAID,NEFT,2025-11-26,INR,INDIA NORTH,5163,IN_STORE,etl_user
INV-1000844,NUM-2000844,2333,2024-04-18,2024-06-17,168737.31,,0.0,30372.72,199110.03,PAID,NEFT,2024-05-07,INR,INDIA NORTH,5200,PHONE,etl_user
INV-1000845,NUM-2000845,2922,2025-09-22,2025-11-06,93971.73,,0.0,16914.91,110886.64,CANCELLED,CREDIT_CARD,,INR,INDIA CENTRAL,5073,PHONE,etl_user
INV-1000846,NUM-2000846,1361,2024-12-11,2024-12-26,87731.15,,0.0,15791.61,103522.76,PAID,RTGS,2024-12-26,INR,INDIA EAST,5164,PHONE,etl_user
INV-1000847,NUM-2000847,2358,2025-06-10,2025-06-25,88136.37,,0.0,15864.55,104000.92,OVERDUE,CASH,,INR,INDIA NORTH,5005,PHONE,etl_user
INV-1000848,NUM-2000848,2116,2026-01-02,2026-02-01,98109.4,EOSS461,24341.65,13278.19,87045.94,OVERDUE,UPI,,INR,INDIA SOUTH,5086,ONLINE,etl_user
INV-1000849,NUM-2000849,1632,2025-06-12,2025-07-12,20296.09,FREEDOM144,4328.04,2874.25,18842.3,PAID,CASH,2025-07-12,INR,INDIA WEST,5035,PHONE,etl_user
INV-1000850,NUM-2000850,1538,2025-01-25,2025-02-09,127110.26,WEEKEND875,9779.28,21119.58,138450.56,PENDING,RTGS,,INR,INDIA NORTH,5168,MOBILE_APP,etl_user
INV-1000851,NUM-2000851,1032,2024-07-07,2024-09-05,56075.99,,0.0,10093.68,66169.67,PAID,CHEQUE,2024-07-12,INR,INDIA NORTH EAST,5043,PHONE,etl_user
INV-1000852,NUM-2000852,2220,2026-02-25,2026-04-26,107587.12,,0.0,19365.68,126952.8,PAID,IMPS,2026-04-05,INR,INDIA WEST,5044,B2B,etl_user
INV-1000853,NUM-2000853,1507,2025-03-28,2025-05-12,144006.46,,0.0,25921.16,169927.62,PAID,DEMAND_DRAFT,2025-04-17,INR,INDIA NORTH EAST,5166,IN_STORE,etl_user
INV-1000854,NUM-2000854,1500,2025-04-03,2025-06-02,101398.38,,0.0,18251.71,119650.09,PAID,IMPS,2025-04-15,INR,INDIA SOUTH,5119,MOBILE_APP,etl_user
INV-1000855,NUM-2000855,2023,2025-12-23,2026-02-21,60526.08,,0.0,10894.69,71420.77,PAID,NEFT,2026-02-01,INR,INDIA NORTH,5118,PHONE,etl_user
INV-1000856,NUM-2000856,1435,2025-01-26,2025-02-10,64878.1,,0.0,11678.06,76556.16,PAID,DEMAND_DRAFT,2025-02-10,INR,INDIA EAST,5019,ONLINE,etl_user
INV-1000857,NUM-2000857,1679,2026-04-05,2026-05-05,168316.32,,0.0,30296.94,198613.26,PAID,UPI,2026-05-07,INR,INDIA NORTH,5093,ONLINE,etl_user
INV-1000858,NUM-2000858,2408,2024-02-19,2024-03-20,228894.07,REPUBLIC602,14845.06,38528.82,252577.83,PAID,IMPS,2024-03-27,INR,INDIA SOUTH,5137,B2B,etl_user
INV-1000859,NUM-2000859,2190,2024-02-26,2024-03-27,25594.82,,0.0,4607.07,30201.89,PAID,RTGS,2024-03-23,INR,INDIA NORTH,5172,B2B,etl_user
INV-1000860,NUM-2000860,1381,2026-04-17,2026-06-16,68201.47,,0.0,12276.26,80477.73,PAID,UPI,2026-05-04,INR,INDIA SOUTH,5194,B2B,etl_user
INV-1000861,NUM-2000861,2943,2025-12-12,2026-01-26,118249.03,,0.0,21284.83,139533.86,PAID,DEMAND_DRAFT,2025-12-13,INR,INDIA NORTH EAST,5159,B2B,etl_user
INV-1000862,NUM-2000862,1965,2024-05-06,2024-06-05,218006.27,,0.0,39241.13,257247.4,PAID,CHEQUE,2024-06-01,INR,INDIA CENTRAL,5191,MOBILE_APP,etl_user
INV-1000863,NUM-2000863,2441,2024-01-03,2024-02-17,178253.27,,0.0,32085.59,210338.86,OVERDUE,IMPS,,INR,INDIA WEST,5186,B2B,etl_user
INV-1000864,NUM-2000864,1968,2024-12-10,2024-12-25,163177.83,,0.0,29372.01,192549.84,PAID,DEMAND_DRAFT,2025-01-12,INR,INDIA NORTH EAST,5085,MOBILE_APP,etl_user
INV-1000865,NUM-2000865,1972,2025-03-04,2025-03-19,140132.34,,0.0,25223.82,165356.16,PAID,CREDIT_CARD,2025-03-17,INR,INDIA NORTH,5149,B2B,etl_user
INV-1000866,NUM-2000866,2589,2024-08-01,2024-08-16,131959.56,DIWALI192,9072.5,22119.67,145006.73,PAID,CHEQUE,2024-08-14,INR,INDIA NORTH,5198,PHONE,etl_user
INV-1000867,NUM-2000867,1228,2026-03-23,2026-05-22,67747.28,,0.0,12194.51,79941.79,PAID,NEFT,2026-04-16,INR,INDIA WEST,5050,PHONE,etl_user
INV-1000868,NUM-2000868,2398,2025-02-13,2025-02-28,739.66,,0.0,133.14,872.8,PAID,NEFT,2025-02-22,INR,INDIA EXPORTS,5031,MOBILE_APP,etl_user
INV-1000869,NUM-2000869,2421,2024-10-29,2024-11-28,120501.05,,0.0,21690.19,142191.24,PAID,IMPS,2024-12-01,INR,INDIA EXPORTS,5140,IN_STORE,etl_user
INV-1000870,NUM-2000870,2742,2024-06-01,2024-07-16,139491.59,,0.0,25108.49,164600.08,OVERDUE,DEMAND_DRAFT,,INR,INDIA WEST,5130,MOBILE_APP,etl_user
INV-1000871,NUM-2000871,2703,2026-01-24,2026-02-23,194700.16,,0.0,35046.03,229746.19,OVERDUE,DEMAND_DRAFT,,INR,INDIA NORTH,5118,IN_STORE,etl_user
INV-1000872,NUM-2000872,1407,2026-02-20,2026-03-07,164130.83,,0.0,29543.55,193674.38,PENDING,RTGS,,INR,INDIA SOUTH,5092,IN_STORE,etl_user
INV-1000873,NUM-2000873,2841,2024-05-25,2024-07-24,77724.05,,0.0,13990.33,91714.38,PAID,RTGS,2024-06-19,INR,INDIA NORTH,5128,ONLINE,etl_user
INV-1000874,NUM-2000874,1907,2025-09-23,2025-10-08,57294.8,,0.0,10313.06,67607.86,REFUNDED,UPI,2025-09-27,INR,INDIA WEST,5013,MOBILE_APP,etl_user
INV-1000875,NUM-2000875,1248,2024-07-24,2024-08-23,246626.65,,0.0,44392.8,291019.45,PAID,CASH,2024-07-29,INR,INDIA NORTH,5134,PHONE,etl_user
INV-1000876,NUM-2000876,2012,2024-10-11,2024-12-10,198647.46,,0.0,35756.54,234404.0,PAID,IMPS,2024-11-03,INR,INDIA EAST,5033,MOBILE_APP,etl_user
INV-1000877,NUM-2000877,1625,2024-07-24,2024-08-08,43714.65,,0.0,7868.64,51583.29,PAID,RTGS,2024-09-06,INR,INDIA SOUTH,5169,ONLINE,etl_user
INV-1000878,NUM-2000878,1554,2024-10-12,2024-10-27,182952.86,,0.0,32931.51,215884.37,PAID,CHEQUE,2024-10-24,INR,INDIA SOUTH,5194,PHONE,etl_user
INV-1000879,NUM-2000879,2808,2025-06-21,2025-08-20,14573.25,,0.0,2623.18,17196.43,PAID,RTGS,2025-07-04,INR,INDIA WEST,5054,IN_STORE,etl_user
INV-1000880,NUM-2000880,1119,2025-10-09,2025-11-08,44452.56,,0.0,8001.46,52454.02,PAID,RTGS,2025-11-18,INR,INDIA WEST,5121,IN_STORE,etl_user
INV-1000881,NUM-2000881,2236,2026-03-20,2026-05-04,23206.96,,0.0,4177.25,27384.21,PAID,UPI,2026-04-20,INR,INDIA WEST,5121,ONLINE,etl_user
INV-1000882,NUM-2000882,1984,2025-04-05,2025-05-20,208974.78,REPUBLIC602,35558.92,31214.85,204630.71,PAID,CASH,2025-04-06,INR,INDIA EXPORTS,5031,PHONE,etl_user
INV-1000883,NUM-2000883,2330,2025-05-25,2025-06-09,203133.52,,0.0,36564.03,239697.55,PAID,CASH,2025-06-29,INR,INDIA NORTH,5077,B2B,etl_user
INV-1000884,NUM-2000884,1516,2025-10-05,2025-11-04,244674.65,,0.0,44041.44,288716.09,PAID,NEFT,2025-11-18,INR,INDIA WEST,5013,PHONE,etl_user
INV-1000885,NUM-2000885,2022,2024-07-12,2024-08-11,144349.23,FLASH555,7619.06,24611.43,161341.6,PAID,CREDIT_CARD,2024-08-12,INR,INDIA NORTH,5120,MOBILE_APP,etl_user
INV-1000886,NUM-2000886,2687,2025-04-10,2025-05-25,173343.93,,0.0,31201.91,204545.84,PAID,CHEQUE,2025-05-22,INR,INDIA NORTH,5134,B2B,etl_user
INV-1000887,NUM-2000887,2933,2025-01-22,2025-02-21,152934.58,,0.0,27528.22,180462.8,PAID,NEFT,2025-02-18,INR,INDIA NORTH,5118,MOBILE_APP,etl_user
INV-1000888,NUM-2000888,1841,2026-03-19,2026-04-18,163312.11,,0.0,29396.18,192708.29,PAID,IMPS,2026-05-02,INR,INDIA SOUTH,5106,MOBILE_APP,etl_user
INV-1000889,NUM-2000889,1273,2024-04-27,2024-06-26,144396.29,DIWALI192,11714.24,23882.77,156564.82,PAID,DEMAND_DRAFT,2024-05-04,INR,INDIA CENTRAL,5045,MOBILE_APP,etl_user
INV-1000890,NUM-2000890,1538,2026-02-10,2026-04-11,141446.73,FREEDOM377,20761.92,21723.27,142408.08,PAID,NEFT,2026-03-17,INR,INDIA NORTH EAST,5085,PHONE,etl_user
INV-1000891,NUM-2000891,2051,2025-12-13,2026-01-27,191827.34,,0.0,34528.92,226356.26,PAID,IMPS,2025-12-24,INR,INDIA NORTH,5173,PHONE,etl_user
INV-1000892,NUM-2000892,1392,2026-04-17,2026-05-02,49642.24,REPUBLIC900,7114.94,7654.91,50182.21,PAID,CASH,2026-05-13,INR,INDIA CENTRAL,5112,MOBILE_APP,etl_user
INV-1000893,NUM-2000893,2881,2024-01-07,2024-02-06,218549.62,,0.0,39338.93,257888.55,PENDING,CHEQUE,,INR,INDIA NORTH,5173,IN_STORE,etl_user
INV-1000894,NUM-2000894,2475,2024-02-09,2024-03-25,133008.07,EOSS763,30546.96,18443.0,120904.11,OVERDUE,CHEQUE,,INR,INDIA CENTRAL,5071,B2B,etl_user
INV-1000895,NUM-2000895,1528,2025-12-04,2025-12-19,218897.4,,0.0,39401.53,258298.93,REFUNDED,CHEQUE,2025-12-13,INR,INDIA SOUTH,5015,IN_STORE,etl_user
INV-1000896,NUM-2000896,1190,2024-12-03,2025-01-02,52889.39,,0.0,9520.09,62409.48,PAID,NEFT,2025-01-10,INR,INDIA NORTH EAST,5143,ONLINE,etl_user
INV-1000897,NUM-2000897,1660,2025-09-29,2025-10-14,27544.66,,0.0,4958.04,32502.7,PAID,CREDIT_CARD,2025-11-12,INR,INDIA NORTH EAST,5043,ONLINE,etl_user
INV-1000898,NUM-2000898,2125,2024-12-22,2025-01-06,181745.73,,0.0,32714.23,214459.96,PAID,IMPS,2025-01-11,INR,INDIA NORTH,5163,MOBILE_APP,etl_user
INV-1000899,NUM-2000899,1708,2025-05-11,2025-05-26,20505.16,PRIME874,4673.52,2849.7,18681.34,PAID,UPI,2025-06-17,INR,INDIA NORTH EAST,5109,PHONE,etl_user
INV-1000900,NUM-2000900,2036,2026-01-10,2026-02-24,56407.54,REPUBLIC602,10474.89,8267.88,54200.53,PAID,NEFT,2026-01-25,INR,INDIA WEST,5146,PHONE,etl_user
INV-1000901,NUM-2000901,2310,2024-11-17,2024-12-17,46149.92,,0.0,8306.99,54456.91,PAID,DEMAND_DRAFT,2024-12-20,INR,INDIA NORTH,5017,ONLINE,etl_user
INV-1000902,NUM-2000902,2670,2024-02-17,2024-04-17,21432.58,,0.0,3857.86,25290.44,PAID,NEFT,2024-02-22,INR,INDIA SOUTH,5196,ONLINE,etl_user
INV-1000903,NUM-2000903,2678,2024-05-27,2024-06-11,113873.36,,0.0,20497.2,134370.56,PENDING,CREDIT_CARD,,INR,INDIA SOUTH,5006,MOBILE_APP,etl_user
INV-1000904,NUM-2000904,2236,2025-09-06,2025-09-21,176873.12,,0.0,31837.16,208710.28,PAID,NEFT,2025-09-21,INR,INDIA NORTH,5104,MOBILE_APP,etl_user
INV-1000905,NUM-2000905,2565,2024-07-08,2024-07-23,243088.21,,0.0,43755.88,286844.09,PAID,CASH,2024-07-16,INR,INDIA SOUTH,5082,PHONE,etl_user
INV-1000906,NUM-2000906,2609,2024-10-13,2024-11-27,63852.66,,0.0,11493.48,75346.14,PAID,CASH,2024-11-15,INR,INDIA SOUTH,5155,PHONE,etl_user
INV-1000907,NUM-2000907,1542,2024-10-17,2024-11-01,140986.71,,0.0,25377.61,166364.32,PAID,UPI,2024-11-24,INR,INDIA SOUTH,5119,PHONE,etl_user
INV-1000908,NUM-2000908,1786,2024-10-04,2024-12-03,51352.71,,0.0,9243.49,60596.2,PAID,CREDIT_CARD,2024-10-17,INR,INDIA EAST,5033,ONLINE,etl_user
INV-1000909,NUM-2000909,1230,2024-06-12,2024-07-12,96356.98,,0.0,17344.26,113701.24,PENDING,CREDIT_CARD,,INR,INDIA NORTH,5077,PHONE,etl_user
INV-1000910,NUM-2000910,2927,2025-09-02,2025-10-17,49462.08,,0.0,8903.17,58365.25,CANCELLED,UPI,,INR,INDIA NORTH,5065,B2B,etl_user
INV-1000911,NUM-2000911,2832,2026-01-24,2026-02-23,247302.42,,0.0,44514.44,291816.86,PAID,CREDIT_CARD,2026-02-15,INR,INDIA NORTH,5173,ONLINE,etl_user
INV-1000912,NUM-2000912,1147,2025-08-10,2025-10-09,181868.19,,0.0,32736.27,214604.46,PENDING,CHEQUE,,INR,INDIA WEST,5192,PHONE,etl_user
INV-1000913,NUM-2000913,2436,2025-12-11,2026-01-25,85666.1,,0.0,15419.9,101086.0,OVERDUE,CASH,,INR,INDIA NORTH,5025,PHONE,etl_user
INV-1000914,NUM-2000914,1061,2024-10-17,2024-12-01,200403.78,,0.0,36072.68,236476.46,CANCELLED,RTGS,,INR,INDIA SOUTH,5196,B2B,etl_user
INV-1000915,NUM-2000915,1757,2024-06-13,2024-07-13,206999.22,,0.0,37259.86,244259.08,PAID,IMPS,2024-07-25,INR,INDIA NORTH,5120,B2B,etl_user
INV-1000916,NUM-2000916,2973,2025-03-21,2025-04-20,185971.0,,0.0,33474.78,219445.78,PAID,CREDIT_CARD,2025-03-30,INR,INDIA NORTH,5004,IN_STORE,etl_user
INV-1000917,NUM-2000917,2890,2025-11-07,2026-01-06,84251.68,,0.0,15165.3,99416.98,PAID,DEMAND_DRAFT,2025-11-13,INR,INDIA WEST,5002,MOBILE_APP,etl_user
INV-1000918,NUM-2000918,1826,2025-05-31,2025-06-15,220099.22,FLASH949,52617.78,30146.66,197628.1,PAID,NEFT,2025-06-08,INR,INDIA NORTH,5118,PHONE,etl_user
INV-1000919,NUM-2000919,1066,2025-03-07,2025-05-06,170092.64,,0.0,30616.68,200709.32,PAID,CHEQUE,2025-03-26,INR,INDIA EXPORTS,5157,IN_STORE,etl_user
INV-1000920,NUM-2000920,2031,2025-03-24,2025-04-08,29812.66,,0.0,5366.28,35178.94,PAID,CREDIT_CARD,2025-04-06,INR,INDIA WEST,5013,B2B,etl_user
INV-1000921,NUM-2000921,1851,2024-08-14,2024-10-13,94975.25,FLASH949,12703.75,14808.87,97080.37,PAID,CREDIT_CARD,2024-09-20,INR,INDIA SOUTH,5145,PHONE,etl_user
INV-1000922,NUM-2000922,2612,2025-02-28,2025-03-15,226486.55,,0.0,40767.58,267254.13,CANCELLED,UPI,,INR,INDIA SOUTH,5188,B2B,etl_user
INV-1000923,NUM-2000923,1107,2025-04-04,2025-05-04,184747.69,,0.0,33254.58,218002.27,PAID,UPI,2025-04-16,INR,INDIA SOUTH,5024,PHONE,etl_user
INV-1000924,NUM-2000924,2348,2024-11-22,2025-01-21,192276.93,,0.0,34609.85,226886.78,PENDING,NEFT,,INR,INDIA NORTH,5177,MOBILE_APP,etl_user
INV-1000925,NUM-2000925,1565,2025-11-19,2026-01-03,249742.14,,0.0,44953.59,294695.73,PAID,NEFT,2025-12-16,INR,INDIA CENTRAL,5191,PHONE,etl_user
INV-1000926,NUM-2000926,1364,2025-01-22,2025-03-08,55321.66,EOSS925,13621.63,7506.01,49206.04,PAID,IMPS,2025-02-16,INR,INDIA CENTRAL,5129,PHONE,etl_user
INV-1000927,NUM-2000927,2871,2025-01-25,2025-03-11,67396.89,,0.0,12131.44,79528.33,REFUNDED,DEMAND_DRAFT,2025-02-10,INR,INDIA EXPORTS,5008,MOBILE_APP,etl_user
INV-1000928,NUM-2000928,1028,2024-12-25,2025-01-24,185240.97,,0.0,33343.37,218584.34,PENDING,IMPS,,INR,INDIA NORTH EAST,5052,MOBILE_APP,etl_user
INV-1000929,NUM-2000929,1323,2024-12-23,2025-01-22,47720.77,,0.0,8589.74,56310.51,PAID,IMPS,2025-02-05,INR,INDIA CENTRAL,5083,B2B,etl_user
INV-1000930,NUM-2000930,2157,2024-01-10,2024-03-10,48848.32,PRIME546,9822.01,7024.74,46051.05,PAID,CASH,2024-02-24,INR,INDIA NORTH,5172,IN_STORE,etl_user
INV-1000931,NUM-2000931,1833,2024-09-28,2024-10-13,99545.47,,0.0,17918.18,117463.65,PENDING,CHEQUE,,INR,INDIA NORTH,5111,PHONE,etl_user
INV-1000932,NUM-2000932,2615,2025-11-22,2025-12-07,152719.38,,0.0,27489.49,180208.87,PAID,CHEQUE,2025-12-06,INR,INDIA NORTH,5187,IN_STORE,etl_user
INV-1000933,NUM-2000933,2581,2025-11-13,2026-01-12,151084.01,,0.0,27195.12,178279.13,OVERDUE,CHEQUE,,INR,INDIA SOUTH,5144,MOBILE_APP,etl_user
INV-1000934,NUM-2000934,1661,2024-11-21,2025-01-05,201143.45,,0.0,36205.82,237349.27,PAID,UPI,2025-01-02,INR,INDIA NORTH,5104,MOBILE_APP,etl_user
INV-1000935,NUM-2000935,1436,2024-07-24,2024-08-08,50812.81,,0.0,9146.31,59959.12,PAID,IMPS,2024-08-11,INR,INDIA NORTH EAST,5189,MOBILE_APP,etl_user
INV-1000936,NUM-2000936,2402,2024-05-06,2024-07-05,120763.87,EOSS204,19048.19,18308.82,120024.5,PAID,RTGS,2024-05-24,INR,INDIA CENTRAL,5129,PHONE,etl_user
INV-1000937,NUM-2000937,1849,2025-05-13,2025-06-27,168372.16,,0.0,30306.99,198679.15,OVERDUE,RTGS,,INR,INDIA WEST,5192,IN_STORE,etl_user
INV-1000938,NUM-2000938,1089,2025-11-21,2025-12-21,198197.3,,0.0,35675.51,233872.81,PAID,CREDIT_CARD,2025-12-23,INR,INDIA WEST,5126,B2B,etl_user
INV-1000939,NUM-2000939,1795,2026-04-17,2026-06-01,16499.98,,0.0,2970.0,19469.98,CANCELLED,UPI,,INR,INDIA EXPORTS,5139,MOBILE_APP,etl_user
INV-1000940,NUM-2000940,2004,2025-07-13,2025-08-27,141625.38,REPUBLIC353,29808.53,20127.03,131943.88,PAID,IMPS,2025-08-10,INR,INDIA WEST,5115,ONLINE,etl_user
INV-1000941,NUM-2000941,1546,2025-01-14,2025-03-15,4964.94,,0.0,893.69,5858.63,PAID,IMPS,2025-02-26,INR,INDIA SOUTH,5092,PHONE,etl_user
INV-1000942,NUM-2000942,2162,2025-09-25,2025-10-25,193275.48,,0.0,34789.59,228065.07,PAID,UPI,2025-11-07,INR,INDIA EXPORTS,5199,B2B,etl_user
INV-1000943,NUM-2000943,1625,2024-10-14,2024-12-13,27829.43,MEGA283,4073.03,4276.15,28032.55,PAID,IMPS,2024-11-03,INR,INDIA WEST,5084,MOBILE_APP,etl_user
INV-1000944,NUM-2000944,1046,2025-08-31,2025-09-15,240300.2,,0.0,43254.04,283554.24,PAID,DEMAND_DRAFT,2025-09-05,INR,INDIA WEST,5002,MOBILE_APP,etl_user
INV-1000945,NUM-2000945,1194,2024-03-13,2024-03-28,156055.04,PRIME874,14932.3,25402.09,166524.83,PAID,CASH,2024-04-19,INR,INDIA SOUTH,5069,PHONE,etl_user
INV-1000946,NUM-2000946,1034,2026-02-20,2026-04-21,162114.69,,0.0,29180.64,191295.33,PAID,UPI,2026-03-26,INR,INDIA SOUTH,5169,ONLINE,etl_user
INV-1000947,NUM-2000947,2722,2025-01-20,2025-02-19,177140.95,DIWALI192,35814.32,25438.79,166765.42,PAID,DEMAND_DRAFT,2025-02-15,INR,INDIA CENTRAL,5071,B2B,etl_user
INV-1000948,NUM-2000948,1167,2024-09-25,2024-11-09,200879.41,,0.0,36158.29,237037.7,PAID,CHEQUE,2024-09-29,INR,INDIA SOUTH,5038,PHONE,etl_user
INV-1000949,NUM-2000949,1944,2024-04-27,2024-05-12,243425.98,,0.0,43816.68,287242.66,PAID,CASH,2024-05-02,INR,INDIA NORTH,5036,IN_STORE,etl_user
INV-1000950,NUM-2000950,1216,2024-12-12,2025-02-10,8571.17,FREEDOM144,1615.49,1252.02,8207.7,PAID,DEMAND_DRAFT,2024-12-24,INR,INDIA NORTH EAST,5176,ONLINE,etl_user
INV-1000951,NUM-2000951,2455,2024-03-03,2024-03-18,116738.84,,0.0,21012.99,137751.83,PAID,UPI,2024-03-15,INR,INDIA SOUTH,5190,ONLINE,etl_user
INV-1000952,NUM-2000952,1007,2024-05-09,2024-05-24,121848.23,,0.0,21932.68,143780.91,PAID,UPI,2024-06-18,INR,INDIA SOUTH,5119,B2B,etl_user
INV-1000953,NUM-2000953,2768,2024-02-19,2024-04-19,113270.7,,0.0,20388.73,133659.43,PAID,IMPS,2024-03-31,INR,INDIA SOUTH,5038,B2B,etl_user
INV-1000954,NUM-2000954,2923,2025-04-17,2025-05-02,1609.85,,0.0,289.77,1899.62,PAID,DEMAND_DRAFT,2025-05-15,INR,INDIA NORTH,5187,B2B,etl_user
INV-1000955,NUM-2000955,2359,2025-01-06,2025-02-05,33054.89,RAKHI452,5974.27,4874.51,31955.13,PAID,IMPS,2025-02-09,INR,INDIA EAST,5108,PHONE,etl_user
INV-1000956,NUM-2000956,1210,2024-05-22,2024-07-06,77700.42,WEEKEND886,14086.54,11450.5,75064.38,PAID,CASH,2024-06-11,INR,INDIA WEST,5054,B2B,etl_user
